age,ageGroup,area,notInEdu,notInEmp,notInTra,neet,notInEduNotEnr,eduBarrier,workBarrier,trainBarrier,weights
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AEFH,B,0.452707
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,EFGHIX,B,0.452707
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,B,0.452707
19,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AJM,AEFGHI,B,0.452707
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.452707
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,AB,K,0.452707
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,K,0.452707
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,K,0.452707
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,FH,GH,0.452707
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.452707
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ACDEFGHIJ,HJ,0.452707
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,H,0.452707
47,25-64,Rural,TRUE,NA,TRUE,NA,NA,,,HK,0.452707
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDEFGHIJ,HJ,0.452707
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,K,0.452707
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.452707
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,FH,0.452707
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,,H,0.452707
25,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BD,,Z,0.515532
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AE,,IK,0.515532
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.515532
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.515532
62,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.515532
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,A,H,0.515532
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ACDEFGHIJ,J,0.515532
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,FKL,0.515532
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,M,,BH,0.515532
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BL,0.515532
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.515532
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.515532
63,25-64,Rural,TRUE,NA,TRUE,NA,NA,,,H,0.515532
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,H,0.515532
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,H,0.515532
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,E,A,0.515532
38,25-64,Rural,TRUE,NA,NA,NA,TRUE,,ABDEFGI,,0.515532
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABGHIJ,C,0.515532
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,X,EFHI,ABI,0.515532
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.389919
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.389919
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFGHIJ,H,0.389919
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,X,H,0.389919
19,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,AM,,G,0.389919
15,15-24,Rural,TRUE,NA,NA,NA,TRUE,X,EFH,,0.389919
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,MQ,ACEFGH,BL,0.389919
26,25-64,Rural,TRUE,NA,TRUE,NA,NA,,ACEH,B,0.389919
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,B,0.389919
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.389919
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,ADE,,GH,0.389919
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,E,,L,0.389919
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,A,K,0.389919
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,J,CDE,H,0.389919
23,15-24,Rural,TRUE,NA,TRUE,NA,NA,,BI,H,0.389919
39,25-64,Rural,TRUE,NA,TRUE,NA,NA,,ABCDEFGIJ,H,0.389919
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BM,,H,0.397761
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,L,0.397761
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,A,IL,0.397761
34,25-64,Rural,TRUE,NA,TRUE,NA,NA,,,B,0.397761
39,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.397761
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,A,A,K,0.397761
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,B,,K,0.397761
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,B,H,0.397761
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BD,,H,0.397761
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,E,A,K,0.397761
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.397761
28,25-64,Rural,TRUE,NA,TRUE,NA,NA,,J,H,0.397761
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,FH,0.397761
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EGH,H,0.397761
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,HKL,0.397761
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,X,BH,0.397761
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.110471
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,A,K,0.110471
52,25-64,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,,,Z,0.110471
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,J,,K,0.110471
59,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.110471
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,B,CEFH,H,0.110471
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,BH,0.110471
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,,BFH,0.110471
41,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.110471
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,HI,0.110471
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,A,H,0.110471
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,EX,BG,0.110471
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,F,H,0.110471
41,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EHIJ,H,0.110471
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,A,K,0.110471
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.110471
48,25-64,Rural,TRUE,NA,TRUE,NA,NA,,BEF,BHL,0.110471
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.110471
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,H,0.110471
37,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,DEFGHIJ,BH,0.110471
24,15-24,Rural,TRUE,NA,TRUE,NA,NA,,F,FH,0.382864
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BH,0.382864
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,,K,0.382864
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,X,JK,0.382864
17,15-24,Rural,TRUE,TRUE,NA,NA,TRUE,LM,,,0.382864
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFG,K,0.382864
26,25-64,Rural,TRUE,NA,TRUE,NA,NA,,ABCDEFGHIJ,K,0.382864
45,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,DFH,H,0.382864
18,15-24,Rural,TRUE,NA,NA,NA,TRUE,AM,A,,0.382864
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.382864
31,25-64,Rural,TRUE,NA,NA,NA,TRUE,,BE,,0.382864
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BE,X,K,0.382864
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DE,AEH,I,0.382864
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,BDFGI,G,0.382864
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,G,0.382864
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,M,,BH,0.382864
31,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.495688
32,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,H,0.495688
35,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,AB,H,0.495688
43,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,HK,0.495688
18,15-24,Urban,TRUE,FALSE,TRUE,FALSE,TRUE,ADM,ACEFGH,B,0.495688
19,15-24,Urban,TRUE,TRUE,NA,NA,TRUE,DP,CDEFGHIJ,,0.495688
59,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGH,K,0.495688
20,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,J,AB,CK,0.495688
38,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,AB,K,0.495688
55,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHI,BHL,0.495688
30,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,BGK,0.495688
45,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.495688
40,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,BCDEFGHIJ,GIKL,0.495688
38,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,H,0.495688
25,25-64,Urban,TRUE,TRUE,NA,NA,TRUE,D,EH,,0.495688
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,EH,K,0.495688
27,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,JQ,,HK,0.495688
48,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.571768
22,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABC,FGH,0.571768
36,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ACEFGH,FK,0.571768
48,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,CDEFGHIJ,ABFH,0.571768
38,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,C,0.571768
35,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.571768
29,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,DQ,ABEFI,FH,0.571768
48,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,B,HK,0.571768
36,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,BHK,0.571768
48,25-64,Urban,TRUE,FALSE,TRUE,FALSE,TRUE,,A,K,0.571768
55,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,X,BH,0.571768
42,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,BH,0.571768
26,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,M,AEFGH,B,0.571768
46,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,ACEFGH,B,0.571768
20,15-24,Urban,TRUE,NA,TRUE,NA,TRUE,DEM,ACEFGHIJ,ABFH,0.571768
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,GH,0.571768
30,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,B,0.571768
43,25-64,Urban,TRUE,FALSE,TRUE,FALSE,TRUE,,,K,0.571768
37,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,A,H,0.136136
24,15-24,Urban,TRUE,NA,TRUE,NA,TRUE,Q,ABE,B,0.136136
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,NA,,,BFGH,0.136136
25,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,A,C,0.136136
32,25-64,Urban,TRUE,NA,TRUE,NA,NA,,,FH,0.136136
29,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,EJQ,,BFGH,0.136136
36,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,K,0.136136
30,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,FH,0.136136
28,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,JQ,ABCDEFGHIJ,FGHK,0.136136
17,15-24,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ABCDEFGHIJ,G,0.136136
59,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,B,0.136136
48,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.136136
21,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,,BFGH,0.136136
35,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,BFGH,0.136136
24,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,M,,K,0.136136
15,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.136136
23,15-24,Urban,TRUE,TRUE,TRUE,TRUE,NA,,ACDEFGHIJ,IK,0.136136
34,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.136136
17,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.136136
40,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,B,KL,0.477625
29,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,Q,,H,0.477625
28,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,D,B,H,0.477625
27,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,A,K,0.477625
50,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,HKL,0.477625
19,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,BE,H,0.477625
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,AEFGHIJ,HKL,0.477625
55,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.477625
21,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,E,L,0.477625
27,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,Q,EFGHI,H,0.477625
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HK,0.477625
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,HK,0.477625
22,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.477625
46,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.477625
29,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,DQ,BE,L,0.477625
41,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,F,FHL,0.477625
24,15-24,Urban,TRUE,NA,TRUE,NA,TRUE,AQ,,BK,0.477625
19,15-24,Urban,TRUE,TRUE,NA,NA,TRUE,J,EF,,0.477625
24,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,Q,BE,L,0.477625
37,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BEFGHIJ,KL,0.520752
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABI,H,0.520752
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EI,K,0.520752
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.520752
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGH,KL,0.520752
49,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,AB,0.520752
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BE,EFGHI,ABC,0.520752
45,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,I,KL,0.520752
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,G,0.520752
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,AB,0.520752
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AEFI,G,0.520752
19,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,DL,AE,H,0.520752
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,G,0.520752
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,AE,H,0.520752
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGHIJ,BI,0.520752
37,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,AB,0.520752
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BC,0.872722
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,ABDELMN,EF,ABI,0.872722
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,B,ABCE,H,0.872722
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,B,AB,H,0.872722
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BGLN,ABCEFI,H,0.872722
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,K,0.872722
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.872722
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEFG,A,0.872722
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AB,FH,0.872722
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BCDEFGHI,K,0.872722
42,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,ABFHI,0.872722
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABEFGHI,H,0.872722
51,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDE,K,0.872722
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,A,0.872722
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.872722
57,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AEFGHI,K,0.323516
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AB,H,0.323516
42,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,B,K,0.323516
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEF,G,0.323516
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEFGH,K,0.323516
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,K,0.323516
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFGHIJ,G,0.323516
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,,K,0.323516
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABE,H,0.323516
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,A,H,0.323516
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,BE,K,0.323516
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,AE,G,0.323516
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,G,0.323516
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,AEFGHI,CK,0.323516
25,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,B,BEFGHI,K,0.323516
19,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,AB,H,0.323516
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,AB,H,0.323516
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,AEF,K,0.323516
57,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCEFGH,B,2.756559
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,2.756559
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEFG,HK,2.756559
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,2.756559
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,EHX,K,2.756559
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,2.756559
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AB,,AK,2.756559
37,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,2.756559
31,25-64,Rural,TRUE,NA,TRUE,NA,NA,,ABCF,BI,2.756559
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,Q,,HK,2.756559
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BJ,,L,2.756559
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BFGHIJ,B,2.756559
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BDEN,,L,2.756559
59,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,2.756559
18,15-24,Rural,FALSE,NA,TRUE,FALSE,FALSE,,ADEFGHI,BI,2.756559
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCEFGHI,G,2.756559
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,2.756559
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BCHKL,2.756559
39,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,HK,2.756559
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,Q,,HK,0.294444
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,Q,DFH,JK,0.294444
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,L,0.294444
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BCKL,0.294444
51,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,HKL,0.294444
30,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,GHI,K,0.294444
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,L,0.294444
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HK,0.294444
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AE,ABFI,ABHI,0.294444
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,AB,BEFG,B,0.294444
60,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.294444
58,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BEFGHI,B,0.294444
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,G,0.294444
54,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.294444
15,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BN,,L,0.294444
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DN,,K,0.294444
17,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BJ,BX,BH,0.294444
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ABM,ABE,B,0.294444
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,L,0.294444
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.294444
47,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.353375
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,Q,,K,0.353375
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,CK,0.353375
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EH,BH,0.353375
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.353375
38,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BCFH,0.353375
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DEJ,BE,K,0.353375
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABF,BG,0.353375
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BM,ABEFGH,HI,0.353375
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,B,BH,0.353375
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,L,0.353375
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,K,0.353375
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.353375
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BEM,ABCFH,BG,0.353375
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HK,0.353375
15,15-24,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,DM,,H,0.353375
23,15-24,Rural,TRUE,NA,NA,NA,TRUE,BM,ABCDEFHIJ,,0.353375
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,K,0.353375
61,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,B,0.353375
15,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,,K,0.353375
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,HK,1.981902
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,JMQ,,HK,1.981902
24,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,,BHK,1.981902
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,BEFG,H,1.981902
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,ABCDEGH,G,1.981902
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFGH,G,1.981902
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,L,1.981902
25,25-64,Rural,TRUE,NA,TRUE,NA,NA,,,BHKL,1.981902
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,1.981902
24,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,EQ,,K,1.981902
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BE,,K,1.981902
16,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,DJ,,HK,1.981902
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BMQ,,K,1.981902
63,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HK,1.981902
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFH,L,1.981902
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,,K,1.981902
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,E,ABCDEFGHI,G,1.981902
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,BE,,K,1.981902
57,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BHK,1.981902
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BCHK,1.981902
60,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.965707
